year,circuit_id,driver_id,constructor_id,race_grid_position,race_final_position,race_weather,race_finish,driver_nationality_country,circuit_country,circuit_alt,constructor_nationality_country,driver_age,race_winner,qualy_pole,driver_awareness,constructor_car_relaiblity
1986,detroit,fabi,renault,17,17,dry,mechanical failure,Italy,USA,183.13720703125,France,31,0,0,0.8450704225352113,0.7732142857142857
1986,detroit,cheever,lola,10,18,dry,mechanical failure,USA,USA,183.13720703125,UK,28,0,0,0.8531468531468531,0.593939393939394
1986,detroit,jones,lola,21,19,dry,mechanical failure,Australia,USA,183.13720703125,UK,39,0,0,0.8547008547008547,0.593939393939394
1986,detroit,berg,osella,25,20,dry,engine failure,Canada,USA,183.13720703125,Italy,24,0,0,0.8888888888888888,0.5674603174603174
1986,detroit,brundle,mercedes,16,21,dry,engine failure,UK,USA,183.13720703125,Germany,27,0,0,0.7575757575757576,0.78743961352657
1986,detroit,ghinzani,osella,22,22,dry,engine failure,Italy,USA,183.13720703125,Italy,34,0,0,0.5945945945945945,0.5674603174603174
1986,detroit,keke_rosberg,mclaren,9,23,dry,mechanical failure,Finland,USA,183.13720703125,UK,37,0,0,0.8125,0.8061168760240306
1986,detroit,berger,renault,12,24,dry,engine failure,Austria,USA,183.13720703125,France,26,0,0,0.8761904761904762,0.7732142857142857
1986,detroit,nannini,alphatauri,24,25,dry,engine failure,Italy,USA,183.13720703125,Italy,26,0,0,0.8441558441558441,0.7496240601503759
1986,detroit,rothengatter,zakspeed,26,26,dry,engine failure,Netherlands,USA,183.13720703125,Germany,31,0,0,0.8928571428571429,0.5864661654135339
1986,ricard,mansell,williams,2,1,dry,finished,UK,France,428.8164367675781,UK,32,1,0,0.796875,0.8246056782334386
1986,ricard,prost,mclaren,5,2,dry,finished,France,France,428.8164367675781,UK,31,0,0,0.8811881188118812,0.8061168760240306
1986,ricard,piquet,williams,3,3,dry,finished,Brazil,France,428.8164367675781,UK,33,0,0,0.8357487922705313,0.8246056782334386
1986,ricard,keke_rosberg,mclaren,7,4,dry,finished,Finland,France,428.8164367675781,UK,37,0,0,0.8125,0.8061168760240306
1986,ricard,arnoux,ligier,4,5,dry,finished,France,France,428.8164367675781,France,38,0,0,0.7804878048780488,0.6824877250409165
1986,ricard,laffite,ligier,11,6,dry,finished,France,France,428.8164367675781,France,42,0,0,0.9055555555555556,0.6824877250409165
1986,ricard,patrese,brabham,16,7,dry,finished,Italy,France,428.8164367675781,UK,32,0,0,0.8521400778210116,0.5969696969696969
1986,ricard,alboreto,ferrari,9,8,dry,finished,Italy,France,428.8164367675781,Italy,29,0,0,0.8093023255813954,0.7907967618236046
1986,ricard,warwick,brabham,14,9,dry,finished,UK,France,428.8164367675781,UK,31,0,0,0.7469135802469136,0.5969696969696969
1986,ricard,brundle,mercedes,15,10,dry,finished,UK,France,428.8164367675781,Germany,27,0,0,0.7575757575757576,0.78743961352657
1986,ricard,danner,arrows,18,11,dry,finished,Germany,France,428.8164367675781,UK,28,0,0,0.7021276595744681,0.6747448979591837
1986,ricard,boutsen,arrows,21,12,dry,mechanical failure,Belgium,France,428.8164367675781,UK,29,0,0,0.902439024390244,0.6747448979591837
1986,ricard,tambay,lola,13,13,dry,mechanical failure,France,France,428.8164367675781,UK,37,0,0,0.7295081967213115,0.593939393939394
1986,ricard,dumfries,caterham,12,14,dry,engine failure,UK,France,428.8164367675781,Malaysia,28,0,0,0.8125,0.6785350966429298
1986,ricard,palmer,zakspeed,22,15,dry,engine failure,UK,France,428.8164367675781,Germany,29,0,0,0.875,0.5864661654135339
1986,ricard,streiff,mercedes,17,16,dry,mechanical failure,France,France,428.8164367675781,Germany,31,0,0,0.8888888888888888,0.78743961352657
1986,ricard,rothengatter,zakspeed,24,17,dry,driver mistake,Netherlands,France,428.8164367675781,Germany,31,0,0,0.8928571428571429,0.5864661654135339
1986,ricard,berg,osella,26,18,dry,engine failure,Canada,France,428.8164367675781,Italy,24,0,0,0.8888888888888888,0.5674603174603174
1986,ricard,berger,renault,8,19,dry,mechanical failure,Austria,France,428.8164367675781,France,26,0,0,0.8761904761904762,0.7732142857142857
1986,ricard,fabi,renault,6,20,dry,engine failure,Italy,France,428.8164367675781,France,31,0,0,0.8450704225352113,0.7732142857142857
1986,ricard,johansson,ferrari,10,21,dry,engine failure,Sweden,France,428.8164367675781,Italy,29,0,0,0.6699029126213591,0.7907967618236046
1986,ricard,senna,caterham,1,22,dry,driver mistake,Brazil,France,428.8164367675781,Malaysia,26,0,1,0.8395061728395061,0.6785350966429298
1986,ricard,ghinzani,osella,25,23,dry,driver mistake,Italy,France,428.8164367675781,Italy,34,0,0,0.5945945945945945,0.5674603174603174
1986,ricard,nannini,alphatauri,19,24,dry,driver mistake,Italy,France,428.8164367675781,Italy,27,0,0,0.8441558441558441,0.7496240601503759
1986,ricard,cesaris,alphatauri,23,25,dry,engine failure,Italy,France,428.8164367675781,Italy,27,0,0,0.7897196261682243,0.7496240601503759
1986,ricard,jones,lola,20,26,dry,driver mistake,Australia,France,428.8164367675781,UK,39,0,0,0.8547008547008547,0.593939393939394
1986,brands_hatch,mansell,williams,2,1,dry,finished,UK,UK,144.2704010009766,UK,32,1,0,0.796875,0.8246056782334386
1986,brands_hatch,piquet,williams,1,2,dry,finished,Brazil,UK,144.2704010009766,UK,33,0,1,0.8357487922705313,0.8246056782334386
1986,brands_hatch,prost,mclaren,6,3,dry,finished,France,UK,144.2704010009766,UK,31,0,0,0.8811881188118812,0.8061168760240306
1986,brands_hatch,arnoux,ligier,8,4,dry,finished,France,UK,144.2704010009766,France,38,0,0,0.7804878048780488,0.6824877250409165
1986,brands_hatch,brundle,mercedes,11,5,dry,finished,UK,UK,144.2704010009766,Germany,27,0,0,0.7575757575757576,0.78743961352657
1986,brands_hatch,streiff,mercedes,16,6,dry,finished,France,UK,144.2704010009766,Germany,31,0,0,0.8888888888888888,0.78743961352657
1986,brands_hatch,dumfries,caterham,10,7,dry,finished,UK,UK,144.2704010009766,Malaysia,28,0,0,0.8125,0.6785350966429298
1986,brands_hatch,warwick,brabham,9,8,dry,finished,UK,UK,144.2704010009766,UK,31,0,0,0.7469135802469136,0.5969696969696969
1986,brands_hatch,palmer,zakspeed,22,9,dry,finished,UK,UK,144.2704010009766,Germany,29,0,0,0.875,0.5864661654135339
1986,brands_hatch,boutsen,arrows,13,10,dry,mechanical failure,Belgium,UK,144.2704010009766,UK,29,0,0,0.902439024390244,0.6747448979591837
1986,brands_hatch,tambay,lola,17,11,dry,mechanical failure,France,UK,144.2704010009766,UK,37,0,0,0.7295081967213115,0.593939393939394
1986,brands_hatch,alboreto,ferrari,12,12,dry,engine failure,Italy,UK,144.2704010009766,Italy,29,0,0,0.8093023255813954,0.7907967618236046
1986,brands_hatch,nannini,alphatauri,20,13,dry,mechanical failure,Italy,UK,144.2704010009766,Italy,27,0,0,0.8441558441558441,0.7496240601503759
1986,brands_hatch,fabi,renault,7,14,dry,mechanical failure,Italy,UK,144.2704010009766,France,31,0,0,0.8450704225352113,0.7732142857142857
1986,brands_hatch,patrese,brabham,15,15,dry,engine failure,Italy,UK,144.2704010009766,UK,32,0,0,0.8521400778210116,0.5969696969696969
1986,brands_hatch,senna,caterham,3,16,dry,mechanical failure,Brazil,UK,144.2704010009766,Malaysia,26,0,0,0.8395061728395061,0.6785350966429298
1986,brands_hatch,rothengatter,zakspeed,25,17,dry,engine failure,Netherlands,UK,144.2704010009766,Germany,31,0,0,0.8928571428571429,0.5864661654135339
1986,brands_hatch,cesaris,alphatauri,21,18,dry,engine failure,Italy,UK,144.2704010009766,Italy,27,0,0,0.7897196261682243,0.7496240601503759
1986,brands_hatch,berger,renault,4,19,dry,engine failure,Austria,UK,144.2704010009766,France,26,0,0,0.8761904761904762,0.7732142857142857
1986,brands_hatch,jones,lola,14,20,dry,mechanical failure,Australia,UK,144.2704010009766,UK,39,0,0,0.8547008547008547,0.593939393939394
1986,brands_hatch,johansson,ferrari,18,21,dry,engine failure,Sweden,UK,144.2704010009766,Italy,29,0,0,0.6699029126213591,0.7907967618236046
1986,brands_hatch,keke_rosberg,mclaren,5,22,dry,mechanical failure,Finland,UK,144.2704010009766,UK,37,0,0,0.8125,0.8061168760240306
1986,brands_hatch,laffite,ligier,19,23,dry,driver mistake,France,UK,144.2704010009766,France,42,0,0,0.9055555555555556,0.6824877250409165
1986,brands_hatch,danner,arrows,23,24,dry,driver mistake,Germany,UK,144.2704010009766,UK,28,0,0,0.7021276595744681,0.6747448979591837
1986,brands_hatch,ghinzani,osella,24,25,dry,driver mistake,Italy,UK,144.2704010009766,Italy,34,0,0,0.5945945945945945,0.5674603174603174
1986,brands_hatch,berg,osella,26,26,dry,driver mistake,Canada,UK,144.2704010009766,Italy,24,0,0,0.8888888888888888,0.5674603174603174
1986,hockenheimring,piquet,williams,5,1,dry,finished,Brazil,Germany,100.3957901000977,UK,33,1,0,0.8357487922705313,0.8246056782334386
1986,hockenheimring,senna,caterham,3,2,dry,finished,Brazil,Germany,100.3957901000977,Malaysia,26,0,0,0.8395061728395061,0.6785350966429298
1986,hockenheimring,mansell,williams,6,3,dry,finished,UK,Germany,100.3957901000977,UK,32,0,0,0.796875,0.8246056782334386
1986,hockenheimring,arnoux,ligier,8,4,dry,finished,France,Germany,100.3957901000977,France,38,0,0,0.7804878048780488,0.6824877250409165
1986,hockenheimring,keke_rosberg,mclaren,1,5,dry,mechanical failure,Finland,Germany,100.3957901000977,UK,37,0,1,0.8125,0.8061168760240306
1986,hockenheimring,prost,mclaren,2,6,dry,mechanical failure,France,Germany,100.3957901000977,UK,31,0,0,0.8811881188118812,0.8061168760240306
1986,hockenheimring,warwick,brabham,20,7,dry,finished,UK,Germany,100.3957901000977,UK,31,0,0,0.7469135802469136,0.5969696969696969
1986,hockenheimring,tambay,lola,13,8,dry,finished,France,Germany,100.3957901000977,UK,37,0,0,0.7295081967213115,0.593939393939394
1986,hockenheimring,jones,lola,19,9,dry,finished,Australia,Germany,100.3957901000977,UK,39,0,0,0.8547008547008547,0.593939393939394
1986,hockenheimring,berger,renault,4,10,dry,finished,Austria,Germany,100.3957901000977,France,26,0,0,0.8761904761904762,0.7732142857142857
1986,hockenheimring,johansson,ferrari,11,11,dry,driver mistake,Sweden,Germany,100.3957901000977,Italy,29,0,0,0.6699029126213591,0.7907967618236046
1986,hockenheimring,berg,osella,26,12,dry,finished,Canada,Germany,100.3957901000977,Italy,25,0,0,0.8888888888888888,0.5674603174603174
1986,hockenheimring,danner,arrows,17,13,dry,engine failure,Germany,Germany,100.3957901000977,UK,28,0,0,0.7021276595744681,0.6747448979591837
1986,hockenheimring,rothengatter,zakspeed,24,14,dry,mechanical failure,Netherlands,Germany,100.3957901000977,Germany,31,0,0,0.8928571428571429,0.5864661654135339
1986,hockenheimring,palmer,zakspeed,16,15,dry,engine failure,UK,Germany,100.3957901000977,Germany,29,0,0,0.875,0.5864661654135339
1986,hockenheimring,brundle,mercedes,15,16,dry,engine failure,UK,Germany,100.3957901000977,Germany,27,0,0,0.7575757575757576,0.78743961352657
1986,hockenheimring,patrese,brabham,7,17,dry,engine failure,Italy,Germany,100.3957901000977,UK,32,0,0,0.8521400778210116,0.5969696969696969
1986,hockenheimring,cesaris,alphatauri,23,18,dry,mechanical failure,Italy,Germany,100.3957901000977,Italy,27,0,0,0.7897196261682243,0.7496240601503759
1986,hockenheimring,nannini,alphatauri,22,19,dry,mechanical failure,Italy,Germany,100.3957901000977,Italy,27,0,0,0.8441558441558441,0.7496240601503759
1986,hockenheimring,dumfries,caterham,12,20,dry,mechanical failure,UK,Germany,100.3957901000977,Malaysia,28,0,0,0.8125,0.6785350966429298
1986,hockenheimring,boutsen,arrows,21,21,dry,engine failure,Belgium,Germany,100.3957901000977,UK,29,0,0,0.902439024390244,0.6747448979591837
1986,hockenheimring,alliot,ligier,14,22,dry,engine failure,France,Germany,100.3957901000977,France,32,0,0,0.7652173913043478,0.6824877250409165
1986,hockenheimring,ghinzani,osella,25,23,dry,mechanical failure,Italy,Germany,100.3957901000977,Italy,34,0,0,0.5945945945945945,0.5674603174603174
1986,hockenheimring,streiff,mercedes,18,24,dry,engine failure,France,Germany,100.3957901000977,Germany,31,0,0,0.8888888888888888,0.78743961352657
1986,hockenheimring,alboreto,ferrari,10,25,dry,mechanical failure,Italy,Germany,100.3957901000977,Italy,29,0,0,0.8093023255813954,0.7907967618236046
1986,hockenheimring,fabi,renault,9,26,dry,driver mistake,Italy,Germany,100.3957901000977,France,31,0,0,0.8450704225352113,0.7732142857142857
1986,hungaroring,piquet,williams,2,1,dry,finished,Brazil,Hungary,236.4782257080078,UK,34,1,0,0.8357487922705313,0.8246056782334386
1986,hungaroring,senna,caterham,1,2,dry,finished,Brazil,Hungary,236.4782257080078,Malaysia,26,0,1,0.8395061728395061,0.6785350966429298
1986,hungaroring,mansell,williams,4,3,dry,finished,UK,Hungary,236.4782257080078,UK,33,0,0,0.796875,0.8246056782334386
1986,hungaroring,johansson,ferrari,7,4,dry,finished,Sweden,Hungary,236.4782257080078,Italy,29,0,0,0.6699029126213591,0.7907967618236046
1986,hungaroring,dumfries,caterham,8,5,dry,finished,UK,Hungary,236.4782257080078,Malaysia,28,0,0,0.8125,0.6785350966429298
1986,hungaroring,brundle,mercedes,16,6,dry,finished,UK,Hungary,236.4782257080078,Germany,27,0,0,0.7575757575757576,0.78743961352657
1986,hungaroring,tambay,lola,6,7,dry,finished,France,Hungary,236.4782257080078,UK,37,0,0,0.7295081967213115,0.593939393939394
1986,hungaroring,streiff,mercedes,18,8,dry,finished,France,Hungary,236.4782257080078,Germany,31,0,0,0.8888888888888888,0.78743961352657
1986,hungaroring,alliot,ligier,12,9,dry,finished,France,Hungary,236.4782257080078,France,32,0,0,0.7652173913043478,0.6824877250409165
1986,hungaroring,palmer,zakspeed,24,10,dry,finished,UK,Hungary,236.4782257080078,Germany,29,0,0,0.875,0.5864661654135339
1986,hungaroring,arnoux,ligier,9,11,dry,engine failure,France,Hungary,236.4782257080078,France,38,0,0,0.7804878048780488,0.6824877250409165
1986,hungaroring,jones,lola,10,12,dry,mechanical failure,Australia,Hungary,236.4782257080078,UK,39,0,0,0.8547008547008547,0.593939393939394
1986,hungaroring,berger,renault,11,13,dry,mechanical failure,Austria,Hungary,236.4782257080078,France,26,0,0,0.8761904761904762,0.7732142857142857
1986,hungaroring,boutsen,arrows,22,14,dry,engine failure,Belgium,Hungary,236.4782257080078,UK,29,0,0,0.902439024390244,0.6747448979591837
1986,hungaroring,keke_rosberg,mclaren,5,15,dry,mechanical failure,Finland,Hungary,236.4782257080078,UK,37,0,0,0.8125,0.8061168760240306
1986,hungaroring,fabi,renault,13,16,dry,mechanical failure,Italy,Hungary,236.4782257080078,France,31,0,0,0.8450704225352113,0.7732142857142857
1986,hungaroring,nannini,alphatauri,17,17,dry,engine failure,Italy,Hungary,236.4782257080078,Italy,27,0,0,0.8441558441558441,0.7496240601503759
1986,hungaroring,alboreto,ferrari,15,18,dry,driver mistake,Italy,Hungary,236.4782257080078,Italy,29,0,0,0.8093023255813954,0.7907967618236046
1986,hungaroring,warwick,brabham,19,19,dry,driver mistake,UK,Hungary,236.4782257080078,UK,31,0,0,0.7469135802469136,0.5969696969696969
1986,hungaroring,prost,mclaren,3,20,dry,driver mistake,France,Hungary,236.4782257080078,UK,31,0,0,0.8811881188118812,0.8061168760240306
1986,hungaroring,ghinzani,osella,23,21,dry,mechanical failure,Italy,Hungary,236.4782257080078,Italy,34,0,0,0.5945945945945945,0.5674603174603174
1986,hungaroring,danner,arrows,21,22,dry,mechanical failure,Germany,Hungary,236.4782257080078,UK,28,0,0,0.7021276595744681,0.6747448979591837
1986,hungaroring,patrese,brabham,14,23,dry,mechanical failure,Italy,Hungary,236.4782257080078,UK,32,0,0,0.8521400778210116,0.5969696969696969
1986,hungaroring,cesaris,alphatauri,20,24,dry,engine failure,Italy,Hungary,236.4782257080078,Italy,27,0,0,0.7897196261682243,0.7496240601503759
1986,hungaroring,rothengatter,zakspeed,25,25,dry,mechanical failure,Netherlands,Hungary,236.4782257080078,Germany,31,0,0,0.8928571428571429,0.5864661654135339
1986,hungaroring,berg,osella,26,26,dry,engine failure,Canada,Hungary,236.4782257080078,Italy,25,0,0,0.8888888888888888,0.5674603174603174
1986,red_bull_ring,prost,mclaren,5,1,dry,finished,France,Austria,679.3597412109375,UK,31,1,0,0.8811881188118812,0.8061168760240306
1986,red_bull_ring,alboreto,ferrari,9,2,dry,finished,Italy,Austria,679.3597412109375,Italy,29,0,0,0.8093023255813954,0.7907967618236046
1986,red_bull_ring,johansson,ferrari,14,3,dry,finished,Sweden,Austria,679.3597412109375,Italy,29,0,0,0.6699029126213591,0.7907967618236046
1986,red_bull_ring,jones,lola,16,4,dry,finished,Australia,Austria,679.3597412109375,UK,39,0,0,0.8547008547008547,0.593939393939394
1986,red_bull_ring,tambay,lola,13,5,dry,finished,France,Austria,679.3597412109375,UK,37,0,0,0.7295081967213115,0.593939393939394
1986,red_bull_ring,danner,arrows,22,6,dry,finished,Germany,Austria,679.3597412109375,UK,28,0,0,0.7021276595744681,0.6747448979591837
1986,red_bull_ring,berger,renault,2,7,dry,finished,Austria,Austria,679.3597412109375,France,26,0,0,0.8761904761904762,0.7732142857142857
1986,red_bull_ring,rothengatter,zakspeed,24,8,dry,finished,Netherlands,Austria,679.3597412109375,Germany,31,0,0,0.8928571428571429,0.5864661654135339
1986,red_bull_ring,keke_rosberg,mclaren,3,9,dry,engine failure,Finland,Austria,679.3597412109375,UK,37,0,0,0.8125,0.8061168760240306
1986,red_bull_ring,arnoux,ligier,12,10,dry,finished,France,Austria,679.3597412109375,France,38,0,0,0.7804878048780488,0.6824877250409165
1986,red_bull_ring,ghinzani,osella,25,11,dry,finished,Italy,Austria,679.3597412109375,Italy,34,0,0,0.5945945945945945,0.5674603174603174
1986,red_bull_ring,mansell,williams,6,12,dry,mechanical failure,UK,Austria,679.3597412109375,UK,33,0,0,0.796875,0.8246056782334386
1986,red_bull_ring,piquet,williams,7,13,dry,engine failure,Brazil,Austria,679.3597412109375,UK,34,0,0,0.8357487922705313,0.8246056782334386
1986,red_bull_ring,boutsen,arrows,18,14,dry,engine failure,Belgium,Austria,679.3597412109375,UK,29,0,0,0.902439024390244,0.6747448979591837
1986,red_bull_ring,fabi,renault,1,15,dry,engine failure,Italy,Austria,679.3597412109375,France,31,0,1,0.8450704225352113,0.7732142857142857
1986,red_bull_ring,alliot,ligier,11,16,dry,engine failure,France,Austria,679.3597412109375,France,32,0,0,0.7652173913043478,0.6824877250409165
1986,red_bull_ring,nannini,alphatauri,19,17,dry,mechanical failure,Italy,Austria,679.3597412109375,Italy,27,0,0,0.8441558441558441,0.7496240601503759
1986,red_bull_ring,cesaris,alphatauri,23,18,dry,mechanical failure,Italy,Austria,679.3597412109375,Italy,27,0,0,0.7897196261682243,0.7496240601503759
1986,red_bull_ring,senna,caterham,8,19,dry,engine failure,Brazil,Austria,679.3597412109375,Malaysia,26,0,0,0.8395061728395061,0.6785350966429298
1986,red_bull_ring,brundle,mercedes,17,20,dry,engine failure,UK,Austria,679.3597412109375,Germany,27,0,0,0.7575757575757576,0.78743961352657
1986,red_bull_ring,streiff,mercedes,20,21,dry,engine failure,France,Austria,679.3597412109375,Germany,31,0,0,0.8888888888888888,0.78743961352657
1986,red_bull_ring,dumfries,caterham,15,22,dry,engine failure,UK,Austria,679.3597412109375,Malaysia,28,0,0,0.8125,0.6785350966429298
1986,red_bull_ring,palmer,zakspeed,21,23,dry,engine failure,UK,Austria,679.3597412109375,Germany,29,0,0,0.875,0.5864661654135339
1986,red_bull_ring,berg,osella,26,24,dry,engine failure,Canada,Austria,679.3597412109375,Italy,25,0,0,0.8888888888888888,0.5674603174603174
1986,red_bull_ring,patrese,brabham,4,25,dry,engine failure,Italy,Austria,679.3597412109375,UK,32,0,0,0.8521400778210116,0.5969696969696969
1986,red_bull_ring,warwick,brabham,10,26,dry,driver mistake,UK,Austria,679.3597412109375,UK,31,0,0,0.7469135802469136,0.5969696969696969
1986,monza,piquet,williams,6,1,dry,finished,Brazil,Italy,181.8772277832031,UK,34,1,0,0.8357487922705313,0.8246056782334386
1986,monza,mansell,williams,3,2,dry,finished,UK,Italy,181.8772277832031,UK,33,0,0,0.796875,0.8246056782334386
1986,monza,johansson,ferrari,12,3,dry,finished,Sweden,Italy,181.8772277832031,Italy,30,0,0,0.6699029126213591,0.7907967618236046
1986,monza,keke_rosberg,mclaren,8,4,dry,finished,Finland,Italy,181.8772277832031,UK,37,0,0,0.8125,0.8061168760240306
1986,monza,berger,renault,4,5,dry,finished,Austria,Italy,181.8772277832031,France,27,0,0,0.8761904761904762,0.7732142857142857
1986,monza,jones,lola,18,6,dry,finished,Australia,Italy,181.8772277832031,UK,39,0,0,0.8547008547008547,0.593939393939394
1986,monza,boutsen,arrows,13,7,dry,finished,Belgium,Italy,181.8772277832031,UK,29,0,0,0.902439024390244,0.6747448979591837
1986,monza,danner,arrows,16,8,dry,finished,Germany,Italy,181.8772277832031,UK,28,0,0,0.7021276595744681,0.6747448979591837
1986,monza,streiff,mercedes,23,9,dry,finished,France,Italy,181.8772277832031,Germany,31,0,0,0.8888888888888888,0.78743961352657
1986,monza,brundle,mercedes,20,10,dry,finished,UK,Italy,181.8772277832031,Germany,27,0,0,0.7575757575757576,0.78743961352657
1986,monza,caffi,osella,27,11,dry,mechanical failure,Italy,Italy,181.8772277832031,Italy,22,0,0,0.64,0.5674603174603174
1986,monza,fabi,renault,1,12,dry,mechanical failure,Italy,Italy,181.8772277832031,France,31,0,1,0.8450704225352113,0.7732142857142857
1986,monza,alboreto,ferrari,9,13,dry,engine failure,Italy,Italy,181.8772277832031,Italy,29,0,0,0.8093023255813954,0.7907967618236046
1986,monza,cesaris,alphatauri,21,14,dry,engine failure,Italy,Italy,181.8772277832031,Italy,27,0,0,0.7897196261682243,0.7496240601503759
1986,monza,capelli,ags,25,15,dry,mechanical failure,Italy,Italy,181.8772277832031,France,23,0,0,0.7551020408163265,0.7575757575757576
1986,monza,arnoux,ligier,11,16,dry,mechanical failure,France,Italy,181.8772277832031,France,38,0,0,0.7804878048780488,0.6824877250409165
1986,monza,palmer,zakspeed,22,17,dry,engine failure,UK,Italy,181.8772277832031,Germany,29,0,0,0.875,0.5864661654135339
1986,monza,prost,mclaren,2,18,dry,driver mistake,France,Italy,181.8772277832031,UK,31,0,0,0.8811881188118812,0.8061168760240306
1986,monza,alliot,ligier,14,19,dry,engine failure,France,Italy,181.8772277832031,France,32,0,0,0.7652173913043478,0.6824877250409165
1986,monza,dumfries,caterham,17,20,dry,mechanical failure,UK,Italy,181.8772277832031,Malaysia,28,0,0,0.8125,0.6785350966429298
1986,monza,warwick,brabham,7,21,dry,driver mistake,UK,Italy,181.8772277832031,UK,32,0,0,0.7469135802469136,0.5969696969696969
1986,monza,nannini,alphatauri,19,22,dry,engine failure,Italy,Italy,181.8772277832031,Italy,27,0,0,0.8441558441558441,0.7496240601503759
1986,monza,ghinzani,osella,26,23,dry,mechanical failure,Italy,Italy,181.8772277832031,Italy,34,0,0,0.5945945945945945,0.5674603174603174
1986,monza,tambay,lola,15,24,dry,driver mistake,France,Italy,181.8772277832031,UK,37,0,0,0.7295081967213115,0.593939393939394
1986,monza,patrese,brabham,10,25,dry,driver mistake,Italy,Italy,181.8772277832031,UK,32,0,0,0.8521400778210116,0.5969696969696969
1986,monza,rothengatter,zakspeed,24,26,dry,engine failure,Netherlands,Italy,181.8772277832031,Germany,31,0,0,0.8928571428571429,0.5864661654135339
1986,monza,senna,caterham,5,27,dry,mechanical failure,Brazil,Italy,181.8772277832031,Malaysia,26,0,0,0.8395061728395061,0.6785350966429298
1986,estoril,mansell,williams,2,1,dry,finished,UK,Portugal,129.8192443847656,UK,33,1,0,0.796875,0.8246056782334386
1986,estoril,prost,mclaren,3,2,dry,finished,France,Portugal,129.8192443847656,UK,31,0,0,0.8811881188118812,0.8061168760240306
1986,estoril,piquet,williams,6,3,dry,finished,Brazil,Portugal,129.8192443847656,UK,34,0,0,0.8357487922705313,0.8246056782334386
1986,estoril,senna,caterham,1,4,dry,mechanical failure,Brazil,Portugal,129.8192443847656,Malaysia,26,0,1,0.8395061728395061,0.6785350966429298
1986,estoril,alboreto,ferrari,13,5,dry,finished,Italy,Portugal,129.8192443847656,Italy,29,0,0,0.8093023255813954,0.7907967618236046
1986,estoril,johansson,ferrari,8,6,dry,finished,Sweden,Portugal,129.8192443847656,Italy,30,0,0,0.6699029126213591,0.7907967618236046
1986,estoril,arnoux,ligier,10,7,dry,finished,France,Portugal,129.8192443847656,France,38,0,0,0.7804878048780488,0.6824877250409165
1986,estoril,fabi,renault,5,8,dry,finished,Italy,Portugal,129.8192443847656,France,31,0,0,0.8450704225352113,0.7732142857142857
1986,estoril,dumfries,caterham,15,9,dry,finished,UK,Portugal,129.8192443847656,Malaysia,28,0,0,0.8125,0.6785350966429298
1986,estoril,boutsen,arrows,21,10,dry,finished,Belgium,Portugal,129.8192443847656,UK,29,0,0,0.902439024390244,0.6747448979591837
1986,estoril,danner,arrows,22,11,dry,finished,Germany,Portugal,129.8192443847656,UK,28,0,0,0.7021276595744681,0.6747448979591837
1986,estoril,palmer,zakspeed,20,12,dry,finished,UK,Portugal,129.8192443847656,Germany,29,0,0,0.875,0.5864661654135339
1986,estoril,berg,osella,27,13,dry,finished,Canada,Portugal,129.8192443847656,Italy,25,0,0,0.8888888888888888,0.5674603174603174
1986,estoril,patrese,brabham,9,14,dry,engine failure,Italy,Portugal,129.8192443847656,UK,32,0,0,0.8521400778210116,0.5969696969696969
1986,estoril,tambay,lola,14,15,dry,mechanical failure,France,Portugal,129.8192443847656,UK,37,0,0,0.7295081967213115,0.593939393939394
1986,estoril,nannini,alphatauri,18,16,dry,mechanical failure,Italy,Portugal,129.8192443847656,Italy,27,0,0,0.8441558441558441,0.7496240601503759
1986,estoril,berger,renault,4,17,dry,driver mistake,Austria,Portugal,129.8192443847656,France,27,0,0,0.8761904761904762,0.7732142857142857
1986,estoril,cesaris,alphatauri,16,18,dry,driver mistake,Italy,Portugal,129.8192443847656,Italy,27,0,0,0.7897196261682243,0.7496240601503759
1986,estoril,keke_rosberg,mclaren,7,19,dry,engine failure,Finland,Portugal,129.8192443847656,UK,37,0,0,0.8125,0.8061168760240306
1986,estoril,warwick,brabham,12,20,dry,engine failure,UK,Portugal,129.8192443847656,UK,32,0,0,0.7469135802469136,0.5969696969696969
1986,estoril,alliot,ligier,11,21,dry,engine failure,France,Portugal,129.8192443847656,France,32,0,0,0.7652173913043478,0.6824877250409165
1986,estoril,streiff,mercedes,23,22,dry,engine failure,France,Portugal,129.8192443847656,Germany,31,0,0,0.8888888888888888,0.78743961352657
1986,estoril,brundle,mercedes,19,23,dry,engine failure,UK,Portugal,129.8192443847656,Germany,27,0,0,0.7575757575757576,0.78743961352657
1986,estoril,jones,lola,17,24,dry,mechanical failure,Australia,Portugal,129.8192443847656,UK,39,0,0,0.8547008547008547,0.593939393939394
1986,estoril,rothengatter,zakspeed,26,25,dry,mechanical failure,Netherlands,Portugal,129.8192443847656,Germany,31,0,0,0.8928571428571429,0.5864661654135339
1986,estoril,ghinzani,osella,24,26,dry,engine failure,Italy,Portugal,129.8192443847656,Italy,34,0,0,0.5945945945945945,0.5674603174603174
1986,estoril,capelli,ags,25,27,dry,mechanical failure,Italy,Portugal,129.8192443847656,France,23,0,0,0.7551020408163265,0.7575757575757576
1986,rodriguez,berger,renault,4,1,dry,finished,Austria,Mexico,2229.83984375,France,27,1,0,0.8761904761904762,0.7732142857142857
1986,rodriguez,prost,mclaren,6,2,dry,finished,France,Mexico,2229.83984375,UK,31,0,0,0.8811881188118812,0.8061168760240306
